timestamp,service_type,service_environment,request_method,request_path,request_source_ip,response_status_code,response_size,response_time_ms,error_message,error_code,correlation_id,trace_id,span_id,parent_id,cpu_usage,memory_usage,active_connections,is_anomalous,metadata_service_name,metadata_service_version,metadata_environment,metadata_instance_id,metadata_region,metadata_deployed_at,metadata_cloud_provider,metadata_instance_type,metadata_auto_scaling_group,header_Accept,header_Content-Type,header_X-Service-Name,header_X-Service-Version,header_X-Request-ID,header_X-API-Key,metadata_datacenter,metadata_rack,metadata_server
2025-03-31T03:53:13.273045,auth-service,azure-cloud,POST,/refresh-token,14.143.237.96,404,550,854.18,Service version not supported,E404_9785,svc-05424b26-215e-fa80,trace-7b6f2c19c033415c,span-82120e2f,parent-f16649e5,47.28,39.78,326,True,auth-service,v3,azure-cloud,inst-8b4705d9,us-east,2025-04-15T08:00:41.273045,azure,azure-large,asg-auth-service-986e7e,application/json,application/json,auth-service,v1,91ec7476-e126-4f77-b087-930e830921d5,svc-key-4d238f03cbbf47d6,,,
2025-03-27T14:10:40.233044,order-service,azure-cloud,DELETE,/orders/history,255.230.41.148,202,5114,89.91,,,svc-a686ef5d-d428-5bae,trace-072e2a26ec474f65,span-43fdd8c1,,18.51,65.98,277,False,order-service,v1,azure-cloud,inst-41d58c2b,ap-south,2025-02-08T08:00:41.233044,azure,azure-medium,asg-order-service-d4e222,application/json,application/json,order-service,v1,319a8bc0-b9d3-418e-946a-96e4a509b1fc,,,,
2025-04-05T10:40:14.236044,auth-service,on-premise,POST,/authenticate,208.161.127.232,201,5896,348.51,,,svc-eed865b4-698a-68f6,trace-98c3ddfea0404582,span-a1d3498d,parent-2a53f7c8,44.07,87.36,283,False,auth-service,v2,on-premise,inst-a6adccc5,ap-south,2025-01-27T08:00:41.236044,,,,application/json,application/json,auth-service,v1,872a8cf4-c891-4fb9-9c9a-f6c4f51d27c3,svc-key-1d6b9756585d463b,dc-west,rack-3,srv-481
2025-04-13T03:00:41.401044,auth-service,gcp-cloud,PUT,/validate,38.187.246.117,204,0,139.78,,,svc-44fcd15f-ce19-9818,trace-82d9d6f3febe4dfe,span-98fa402c,parent-b00cca4a,82.26,64.54,982,False,auth-service,v3,gcp-cloud,inst-6a59d3e8,eu-central,2025-03-13T08:00:41.321044,gcp,gcp-large,asg-auth-service-cbb37a,application/json,application/json,auth-service,v3,64944c2f-acbd-423e-bb28-05c60d2efd89,svc-key-393c8a89f7b34850,,,
2025-03-21T00:04:08.258043,product-service,aws-cloud,PUT,/products,70.39.50.114,204,0,20.35,,,svc-7bd780d5-c2ba-8501,trace-709df957c17a429f,span-6d289e77,parent-915cfdcc,49.66,45.3,782,False,product-service,v1,aws-cloud,inst-11e633ce,eu-central,2025-02-20T08:00:41.258043,aws,aws-medium,asg-product-service-3ac182,application/json,application/json,product-service,v2,aca94a86-7a5f-4aba-88d0-6e7d84616137,,,,
2025-04-14T19:42:28.259043,user-service,azure-cloud,DELETE,/users,107.29.32.185,200,6919,50.93,,,svc-df7fead8-aa1d-6c8c,trace-532f994d7a4a421f,span-24aac3ed,,43.06,83.25,216,False,user-service,v1,azure-cloud,inst-06433c44,us-east,2025-03-31T08:00:41.260044,azure,azure-large,asg-user-service-4bd00b,application/json,application/json,user-service,v2,68981c74-ccbf-4c5c-941e-7ab920cbed3d,svc-key-575beb9a7a48452b,,,
2025-04-10T22:43:07.244044,product-service,gcp-cloud,PUT,/products,205.211.33.76,202,9400,40.6,,,svc-4fde1376-98c1-44b8,trace-7b4615a630104a9d,span-2260d6d5,parent-13a9428c,24.56,41.8,918,False,product-service,v2,gcp-cloud,inst-d2f4e7b9,eu-central,2025-03-13T08:00:41.244044,gcp,gcp-small,asg-product-service-b45147,application/json,application/json,product-service,v3,bc64242d-e8a9-49f7-a52b-193ffd600fe4,,,,
2025-04-06T18:30:38.265043,payment-service,gcp-cloud,PUT,/payments,82.86.249.40,202,1291,70.5,,,svc-cae0ac9e-4a7d-6b73,trace-7a4189693ff745bd,span-2b3493cb,parent-3caabbf4,33.81,62.46,446,False,payment-service,v1,gcp-cloud,inst-f92dbc72,us-east,2025-04-16T08:00:41.265043,gcp,gcp-small,asg-payment-service-677b09,application/json,application/json,payment-service,v2,77a5017f-b672-4e05-b777-3146edc56192,svc-key-e2b0db238a1343df,,,
2025-04-04T14:37:36.223044,order-service,on-premise,GET,/orders/status,104.134.19.219,202,9710,313.05,,,svc-b06999e4-1b16-5719,trace-5fb8b712862d453a,span-5605be71,parent-a50e8b0d,90.43,41.31,509,False,order-service,v2,on-premise,inst-b9c42ccf,us-west,2025-01-24T08:00:41.223044,,,,application/json,application/json,order-service,v3,49667812-9859-4ba3-abdf-9205f8c1b82c,,dc-east,rack-15,srv-817
2025-04-04T18:00:41.613045,user-service,on-premise,DELETE,/users,167.111.125.60,201,1236,112.14,,,svc-a0f0cd44-7467-645a,trace-f92755b7bcb84c10,span-109e9bd4,parent-39386e07,34.22,47.08,845,False,user-service,v1,on-premise,inst-5aef2f14,eu-central,2025-02-20T08:00:41.281045,,,,application/json,application/json,user-service,v1,f6762c4f-53f4-428a-b8fc-520e7c9c1d1b,svc-key-904fa7e6ba1a4ecf,dc-east,rack-11,srv-493
2025-04-10T21:00:41.496044,payment-service,aws-cloud,POST,/payments/process,249.244.251.205,204,0,84.4,,,svc-50b4172b-af91-a5b8,trace-ca9fee6594324b01,span-a375471f,parent-db3d41e7,16.05,80.68,513,False,payment-service,v1,aws-cloud,inst-00d01d22,eu-central,2025-03-26T08:00:41.323044,aws,aws-medium,asg-payment-service-601847,application/json,application/json,payment-service,v1,38d0bd35-31ff-4fe6-a49e-40d0cfaa5da1,svc-key-532ed80b5ffa4bd7,,,
2025-04-15T09:10:58.267044,order-service,aws-cloud,GET,/orders/1d0040b0-5f86-4f68-846d-d535266579ee,93.3.20.216,204,0,196.08,,,svc-aa3fe31e-28c5-0ef5,trace-235e466c9d18491d,span-fca7f796,parent-67b6e349,25.23,74.04,269,True,order-service,v1,aws-cloud,inst-3278cb9a,us-east,2025-03-12T08:00:41.267044,aws,aws-large,asg-order-service-289546,application/json,application/json,order-service,v2,398ec27e-5ad8-4af0-9c09-449d157d51d1,,,,
2025-04-02T00:56:25.239044,product-service,aws-cloud,POST,/products,44.129.107.240,202,5821,89.86,,,svc-00df1aaf-bff0-7e3a,trace-4fcad483906540c8,span-72eabb95,parent-dc3c10c6,41.05,65.73,860,False,product-service,v1,aws-cloud,inst-66a82917,eu-central,2025-03-14T08:00:41.239044,aws,aws-large,asg-product-service-1c59db,application/json,application/json,product-service,v2,fd9f180b-db6e-4587-ac37-b33477524988,,,,
2025-04-16T20:00:41.638044,user-service,gcp-cloud,PUT,/users/6a18fa92-c6ff-4c95-8483-4b4ded7be30c,96.122.147.234,204,0,52.08,,,svc-27781d9f-e711-5f9e,trace-cbb2c026b0574b45,span-71908da4,parent-086d5a35,79.87,57.37,787,False,user-service,v1,gcp-cloud,inst-7dd24875,us-west,2025-01-17T08:00:41.328044,gcp,gcp-medium,asg-user-service-baaef2,application/json,application/json,user-service,v3,b4a89ad2-2518-479d-989a-fb6ed2095949,svc-key-654ffe33861f4321,,,
2025-03-26T11:08:09.264044,payment-service,aws-cloud,POST,/payments/refund,104.34.209.40,204,0,88.21,,,svc-1bd1380a-0dc7-6eaf,trace-bf8b8cebab7e461a,span-1f1491b9,parent-554ea7f6,17.56,83.65,801,False,payment-service,v3,aws-cloud,inst-6acf11c0,us-east,2025-01-19T08:00:41.264044,aws,aws-large,asg-payment-service-c09c98,application/json,application/json,payment-service,v3,8f2a6d3b-417a-4962-bae2-e4ed0caf2033,svc-key-229f104a7bbc4441,,,
2025-04-05T19:00:41.498044,payment-service,gcp-cloud,POST,/payments/process,185.220.134.169,202,6913,68.62,,,svc-8e377f92-fa07-f3ef,trace-b35fee8bec1845be,span-bf4266c0,,44.99,29.1,145,False,payment-service,v1,gcp-cloud,inst-4f00ba66,us-east,2025-02-18T08:00:41.308044,gcp,gcp-small,asg-payment-service-5052ed,application/json,application/json,payment-service,v2,40542ace-aa96-4ecc-bd64-15d6f54e9511,svc-key-cc68ee94df684a15,,,
2025-04-11T07:00:41.795044,payment-service,on-premise,PUT,/payments,216.204.172.213,204,0,331.41,,,svc-284efb62-7034-60c8,trace-4508750c50224dcd,span-1f2373aa,,39.75,46.63,814,False,payment-service,v1,on-premise,inst-baedb73a,us-west,2025-01-30T08:00:41.312044,,,,application/json,application/json,payment-service,v1,849f924a-9e09-481d-af58-90cdddbaddc5,svc-key-9f95c739b98a4327,dc-west,rack-13,srv-231
2025-04-13T14:49:18.231044,product-service,aws-cloud,GET,/products/categories,216.115.218.217,204,0,114.99,,,svc-0192aeca-fafb-ba39,trace-6292efa09e23413e,span-3f994246,parent-41645fb7,79.17,69.42,309,False,product-service,v2,aws-cloud,inst-599346af,us-east,2025-03-03T08:00:41.231044,aws,aws-medium,asg-product-service-921e3d,application/json,application/json,product-service,v3,7afdec89-b99e-4819-877d-aaded296ad7e,,,,
2025-04-01T21:00:41.741044,payment-service,aws-cloud,POST,/payments/process,34.110.30.203,202,5757,164.62,,,svc-89147d09-718a-2ada,trace-ab011152ce6446d3,span-a58c6dd2,,93.83,37.28,556,False,payment-service,v3,aws-cloud,inst-54deb766,eu-central,2025-04-07T08:00:41.288044,aws,aws-large,asg-payment-service-ec39da,application/json,application/json,payment-service,v2,0a4bd3f1-befe-40ad-9e87-c8a5f8063a61,svc-key-71d1e63eca3b424a,,,
2025-04-14T14:46:41.246044,order-service,gcp-cloud,PUT,/orders,48.229.149.67,202,8042,92.11,,,svc-4531c859-b746-3685,trace-ad1504c74dab4704,span-10672e4a,parent-f06d529b,86.2,64.14,372,False,order-service,v2,gcp-cloud,inst-36f8d712,us-west,2025-03-25T08:00:41.246044,gcp,gcp-large,asg-order-service-4487e9,application/json,application/json,order-service,v3,f68b590e-94c7-4dcc-83ab-478f5c4a51cf,,,,
2025-03-29T17:00:41.589044,payment-service,aws-cloud,DELETE,/payments/aff093b0-97cd-4e47-ab7b-8bfd5c680507,17.104.14.85,201,2905,37.83,,,svc-c997988b-c442-e012,trace-4f5dfae445ed4d51,span-8358bb61,parent-705695f0,93.93,59.63,257,False,payment-service,v3,aws-cloud,inst-5e546f2f,us-west,2025-02-10T08:00:41.297044,aws,aws-small,asg-payment-service-664609,application/json,application/json,payment-service,v2,eae03563-66e6-44ac-852a-c3f9d04bf519,svc-key-9ded5689572146d7,,,
2025-03-30T03:00:41.505044,auth-service,on-premise,DELETE,/revoke-token,63.138.22.184,204,0,441.31,,,svc-b9d9b563-d397-9be9,trace-454002a1515c4eeb,span-5234d351,parent-e217685f,18.75,21.49,517,False,auth-service,v2,on-premise,inst-18916bae,ap-south,2025-04-05T08:00:41.307044,,,,application/json,application/json,auth-service,v3,f2eeefd7-c175-41a4-b702-5284861cd742,svc-key-adae04ae511d4f19,dc-central,rack-10,srv-248
2025-04-12T15:33:51.255043,user-service,aws-cloud,DELETE,/users/validate,241.146.147.201,204,0,191.33,,,svc-db68b5e4-2051-547f,trace-5e9d460aea0149ca,span-c3056dcb,parent-535e6487,36.76,88.74,173,False,user-service,v3,aws-cloud,inst-2168330b,eu-central,2025-04-13T08:00:41.255043,aws,aws-medium,asg-user-service-20e77b,application/json,application/json,user-service,v3,522f724f-fa93-4c60-8964-a9e171cd45c6,svc-key-ccc26b306285409a,,,
2025-04-04T09:00:41.413044,auth-service,on-premise,DELETE,/validate,230.215.229.88,201,8027,1890.42,,,svc-1b2f1f36-647c-5bdc,trace-ec2a95207c8f4333,span-0f5f8230,parent-5cadf1a4,56.27,38.94,858,True,auth-service,v1,on-premise,inst-cf1de286,ap-south,2025-02-24T08:00:41.328044,,,,application/json,application/json,auth-service,v1,7f7713a9-4a98-4088-ad09-2a25859de921,svc-key-9be087ca99054d77,dc-west,rack-18,srv-716
2025-04-03T05:08:58.227044,product-service,azure-cloud,PUT,/products,126.120.56.201,201,8847,148.13,,,svc-347dbe1d-0822-126f,trace-9f098063baae44e9,span-76251358,parent-2952cc72,58.64,52.72,569,False,product-service,v1,azure-cloud,inst-9282ca6e,us-east,2025-03-22T08:00:41.227044,azure,azure-small,asg-product-service-04064f,application/json,application/json,product-service,v3,4fea5ea4-2e89-436b-a92e-75f391b34ed1,,,,
2025-03-19T19:00:41.567044,user-service,on-premise,POST,/users,174.28.100.198,202,8660,262.52,,,svc-4ec947dd-a57f-545c,trace-9e943dd5bb294d64,span-afb9bfda,parent-941d0e21,61.83,44.21,912,False,user-service,v2,on-premise,inst-3418215b,eu-central,2025-01-30T08:00:41.306044,,,,application/json,application/json,user-service,v3,9204ea40-cd4b-48fa-97a0-03fc8acc00bc,svc-key-432c1c21969641b6,dc-east,rack-14,srv-103
2025-04-03T11:35:46.272045,auth-service,on-premise,PUT,/validate,79.238.234.145,400,385,3195.09,Missing required field,E400_6863,svc-233324b0-5199-3efb,trace-f42c6a87ca3a4939,span-25ad4342,parent-4f84f836,56.41,82.43,601,True,auth-service,v1,on-premise,inst-bf01729f,us-west,2025-03-11T08:00:41.273045,,,,application/json,application/json,auth-service,v1,d84b46a2-825c-4c53-af3d-7133afffcf85,svc-key-0d571350bc614fa0,dc-east,rack-18,srv-689
2025-04-08T00:00:41.471044,auth-service,on-premise,DELETE,/revoke-token,174.229.27.122,202,3569,390.95,,,svc-e3d5ee81-ef97-65b8,trace-2ab92abc15ca4e4a,span-515f1b2f,parent-c93f38d2,91.53,83.8,28,False,auth-service,v2,on-premise,inst-b56ba24c,us-west,2025-01-20T08:00:41.305044,,,,application/json,application/json,auth-service,v1,e9bbf1fb-b701-408f-a535-b8a2aa2366c4,svc-key-06f5cb81d5d84ddf,dc-west,rack-11,srv-656
2025-04-07T21:34:00.242044,product-service,on-premise,GET,/products,65.133.48.13,201,2129,130.39,,,svc-0307a203-42bb-9443,trace-fbef72569e524df0,span-fe62052a,parent-2a32ec74,61.51,24.96,957,False,product-service,v1,on-premise,inst-8218da45,ap-south,2025-01-22T08:00:41.242044,,,,application/json,application/json,product-service,v1,b1bb63e3-1730-447b-997e-4d4fbe9ab562,,dc-west,rack-17,srv-738
2025-04-04T08:13:54.256044,user-service,azure-cloud,GET,/users/f20292d8-2f2d-4137-8dfe-1404c9e2996c,66.57.133.11,202,3133,113.84,,,svc-5140f0c4-ad3d-60e0,trace-47a290e8b6184c6d,span-642f540c,,35.84,49.59,522,False,user-service,v1,azure-cloud,inst-aef55935,us-east,2025-02-06T08:00:41.256044,azure,azure-large,asg-user-service-1d5b70,application/json,application/json,user-service,v3,30b199c7-d5ff-40e9-98d1-5db976287fc0,svc-key-e163e32777764b9f,,,
2025-03-28T04:00:41.495044,auth-service,aws-cloud,POST,/authenticate,97.18.142.130,201,8000,152.0,,,svc-d87a492e-8c0a-4fe5,trace-45524e7b67b940a7,span-9769529f,,38.17,83.21,52,False,auth-service,v2,aws-cloud,inst-e5cd3480,us-west,2025-04-16T08:00:41.317044,aws,aws-medium,asg-auth-service-aad114,application/json,application/json,auth-service,v1,7324c341-fe09-472c-8428-4691905c521b,svc-key-223913a0713b4b6c,,,
2025-04-03T14:00:41.640044,user-service,on-premise,DELETE,/users/df828de3-c33c-459f-b8b7-1ead333d4723,236.149.87.82,201,2985,157.22,,,svc-1e6b6d8f-574f-1d17,trace-c7ba03445dc1400a,span-8c347fbc,,57.35,34.85,154,False,user-service,v1,on-premise,inst-75a92eb6,ap-south,2025-04-13T08:00:41.316044,,,,application/json,application/json,user-service,v1,273799e8-b254-4cb3-bb5d-ff1a32370c75,svc-key-2e53bf9e9c934985,dc-west,rack-6,srv-680
2025-04-12T15:04:05.234044,auth-service,aws-cloud,POST,/validate,236.78.140.187,201,3774,25.95,,,svc-50b19421-a628-896c,trace-312dd6cd65cc4d99,span-2b9f7318,parent-bbf1aff8,30.56,54.22,461,False,auth-service,v2,aws-cloud,inst-96e700a5,eu-central,2025-02-16T08:00:41.234044,aws,aws-large,asg-auth-service-5c9df4,application/json,application/json,auth-service,v1,a1a2d6c8-1428-47b9-84e1-8b6ae3c9a73b,svc-key-e4d038e76b9e430c,,,
2025-04-16T01:00:41.526044,user-service,aws-cloud,GET,/users/search,93.59.100.172,204,0,97.64,,,svc-e5514732-7126-da80,trace-edb97c03ec704fd3,span-c947da18,,38.89,82.47,589,False,user-service,v1,aws-cloud,inst-e96a9c2c,us-east,2025-03-08T08:00:41.315044,aws,aws-medium,asg-user-service-0ffcaf,application/json,application/json,user-service,v2,667741c4-dc2c-457c-a3c7-957640229bad,svc-key-e3195de118474f16,,,
2025-04-15T02:31:53.266044,payment-service,gcp-cloud,DELETE,/payments/refund,30.125.143.123,201,8913,53.13,,,svc-60294903-88b4-7101,trace-b8ddbd3c281849cd,span-56c7a09b,parent-f7332d82,55.35,40.43,659,False,payment-service,v2,gcp-cloud,inst-58d5cf4c,eu-central,2025-03-09T08:00:41.266044,gcp,gcp-small,asg-payment-service-1f1995,application/json,application/json,payment-service,v1,f6dbee7e-2519-4ddd-b338-cee9c1c31c5d,svc-key-f101137e7f7b4163,,,
2025-03-18T09:46:19.227044,payment-service,azure-cloud,PUT,/payments,221.32.195.191,202,10208,42.53,,,svc-143988a8-9fac-99dd,trace-123157759f8a43db,span-5131ec1a,parent-0f477f70,90.63,73.97,276,False,payment-service,v3,azure-cloud,inst-6078a614,us-west,2025-03-26T08:00:41.227044,azure,azure-large,asg-payment-service-30c1c9,application/json,application/json,payment-service,v2,ccab05af-70df-4a64-88c6-21fdae1669d9,svc-key-52e26dfc0c1d41dd,,,
2025-03-26T05:57:59.215036,user-service,azure-cloud,POST,/users,165.229.165.171,204,0,70.04,,,svc-0ffe4f29-eac9-43f2,trace-878a66f8d29e49af,span-1963a808,parent-619ca912,24.55,71.04,172,False,user-service,v2,azure-cloud,inst-c6e3a77c,us-west,2025-02-28T08:00:41.217048,azure,azure-medium,asg-user-service-f2de46,application/json,application/json,user-service,v3,d7f6e129-79b5-42da-bcf4-7e8f594a34e0,svc-key-5e5660c5ac1b48e7,,,
2025-04-16T13:56:41.232044,product-service,aws-cloud,GET,/products,157.181.66.131,204,0,111.19,,,svc-6b24a42f-6582-c05e,trace-181db3cc2f884403,span-dc79823d,parent-300131c0,36.34,55.79,213,False,product-service,v2,aws-cloud,inst-bd757e15,ap-south,2025-04-06T08:00:41.232044,aws,aws-large,asg-product-service-0423a4,application/json,application/json,product-service,v3,946df906-9572-458f-8d0a-88062b2f0681,,,,
2025-03-23T10:00:41.644044,order-service,azure-cloud,POST,/orders/status,140.175.114.138,204,0,190.49,,,svc-2bd745cd-012e-0942,trace-4e5f078ac1784a71,span-ab87a586,parent-1b2e5990,53.07,59.71,710,False,order-service,v3,azure-cloud,inst-2dfcaff0,ap-south,2025-01-17T08:00:41.314044,azure,azure-large,asg-order-service-3b143b,application/json,application/json,order-service,v3,ff0ceadf-8703-41a1-a2a9-e17d9e33d6c7,,,,
2025-04-08T00:00:41.586044,product-service,gcp-cloud,DELETE,/products/05a525cd-f89e-4742-8f5d-5d18a9b8139d,90.229.112.104,200,1454,141.26,,,svc-e3d5ee81-ef97-65b8,trace-2ab92abc15ca4e4a,span-4cf87661,,31.91,42.06,730,False,product-service,v2,gcp-cloud,inst-18996a77,us-west,2025-03-21T08:00:41.306044,gcp,gcp-small,asg-product-service-60d742,application/json,application/json,product-service,v2,38795ffa-e81e-496d-9461-bfa51346235f,,,,
2025-04-01T03:00:41.412044,user-service,aws-cloud,GET,/users/validate,7.196.217.24,200,8063,152.79,,,svc-2fc218ed-92d9-3678,trace-be135586f6074db4,span-ee53d311,parent-a25ef3af,74.39,76.56,604,False,user-service,v1,aws-cloud,inst-46172f05,eu-central,2025-03-04T08:00:41.304044,aws,aws-small,asg-user-service-14ff18,application/json,application/json,user-service,v2,824d2623-62f4-4da3-9250-f305f7561d7d,svc-key-dce274986fd44eb4,,,
2025-03-26T23:00:41.363044,auth-service,aws-cloud,DELETE,/refresh-token,153.106.212.117,200,6016,100.75,,,svc-52192d5d-9fae-d476,trace-4d6eabb82a4d4212,span-3209abdb,parent-4df7814b,48.6,38.85,240,False,auth-service,v1,aws-cloud,inst-ccd8d2b7,us-east,2025-03-01T08:00:41.329044,aws,aws-medium,asg-auth-service-0bc815,application/json,application/json,auth-service,v1,8f07a604-1868-4bca-8d1f-5d1e151c7994,svc-key-a6c40fa1045b436f,,,
2025-04-13T00:54:55.269044,user-service,azure-cloud,GET,/users/search,100.144.61.101,429,325,2179.22,Unexpected service error,E429_5097,svc-9d8fc932-0438-be39,trace-1aa7ebe9f5074312,span-c471bba2,parent-b9b4b416,75.15,41.81,818,True,user-service,v1,azure-cloud,inst-eb4abd8b,us-west,2025-01-19T08:00:41.269044,azure,azure-large,asg-user-service-c46504,application/json,application/json,user-service,v2,91fc7edd-e4ff-43c8-acf6-33f3f25487d2,svc-key-6dcd0f8d63b84203,,,
2025-04-04T00:00:41.646044,payment-service,on-premise,PUT,/payments/5309abc3-5ef5-447d-92d6-dfa2e3fd8b08,132.78.46.139,202,2942,336.54,,,svc-4449bc43-52d3-abb3,trace-fe1aedd4cb2d4024,span-c4a17b44,parent-66564458,86.5,88.07,664,False,payment-service,v3,on-premise,inst-44a52623,us-east,2025-03-14T08:00:41.283045,,,,application/json,application/json,payment-service,v1,e2a15c78-bb71-48c5-819c-ee9b540363f7,svc-key-41d41c11fcad459b,dc-west,rack-17,srv-863
2025-04-17T00:42:31.267044,payment-service,on-premise,POST,/payments,49.227.230.8,422,174,1079.36,Unexpected service error,E422_1787,svc-e5833037-805b-c568,trace-a2ca4f82f4d94df8,span-fc0c3976,,71.68,88.17,724,True,payment-service,v2,on-premise,inst-13421e31,us-east,2025-03-08T08:00:41.267044,,,,application/json,application/json,payment-service,v1,ee4bbab6-a710-4e86-bb97-7b4f8c657033,svc-key-23b42e80ea684cff,dc-east,rack-12,srv-869
2025-03-24T06:00:41.340044,auth-service,aws-cloud,GET,/validate,192.56.58.129,429,354,1029.6,Unexpected service error,E429_7122,svc-be15eed7-42c9-2f4e,trace-73430478f2124797,span-81bd1c50,,49.5,72.43,792,True,auth-service,v1,aws-cloud,inst-3d7ec84e,eu-central,2025-02-11T08:00:41.330044,aws,aws-large,asg-auth-service-fd4119,application/json,application/json,auth-service,v2,2ec1c89f-f0d5-4602-95dc-d67d8f0a9602,svc-key-424ab4b770574130,,,
2025-04-06T00:00:41.530044,payment-service,aws-cloud,POST,/payments/2b9be7ac-b8e6-4028-95da-55b4375b3408,10.210.112.87,202,2312,123.3,,,svc-8da2aea6-d64f-bec4,trace-8d3ea5b3d70e4a73,span-20db22de,,21.55,40.1,546,False,payment-service,v3,aws-cloud,inst-84881f6b,us-west,2025-03-27T08:00:41.299044,aws,aws-large,asg-payment-service-d54a9c,application/json,application/json,payment-service,v2,c3dd3c8f-bc0e-47e8-ba24-b752a774c122,svc-key-bbc20260879f4957,,,
2025-04-11T21:00:41.533044,product-service,gcp-cloud,GET,/products/search,190.65.99.95,429,655,511.35,Unexpected service error,E429_3126,svc-1d5aef9b-edd7-1d9b,trace-74dee85a79744c21,span-a9159d67,,34.0,63.05,260,False,product-service,v1,gcp-cloud,inst-c653e98c,us-west,2025-01-22T08:00:41.287044,gcp,gcp-small,asg-product-service-1d7bac,application/json,application/json,product-service,v3,492f6235-7871-49ae-84a0-63c043b1c24c,,,,
2025-04-05T23:00:41.446046,user-service,on-premise,DELETE,/users,235.1.187.167,200,9869,216.29,,,svc-56cd2f2f-427f-92f9,trace-1659ad1a33554544,span-715f6f22,,88.13,28.4,915,False,user-service,v2,on-premise,inst-929a23f2,ap-south,2025-02-09T08:00:41.276045,,,,application/json,application/json,user-service,v2,67463497-2a78-4338-82e3-e75725386854,svc-key-41f1452bf91443e2,dc-east,rack-15,srv-402
