timestamp,gateway_type,gateway_environment,gateway_region,gateway_instance_id,request_id,request_method,request_uri,request_query_string,client_ip,request_size,response_status,response_status_message,response_size,response_error,upstream_service,upstream_host,upstream_port,upstream_latency_ms,route_id,route_path,total_latency_ms,gateway_latency_ms,correlation_id,trace_id,span_id,is_anomalous,user_agent,api_version,client_type
2025-04-15T16:02:56.701397,custom-gateway,staging,us-east,custom-gateway-us-east-9,bd190866-a34c-4e43-b153-abe3420b6555,POST,/api/v1/payments,,103.184.7.49,834,204,Success with no body,0,,payment-service,payment-service.internal,8083,260.33,route-notification-service-72bf19,/api/v1/sms,260.33,21.77,8269b3ba-5624-4f4b-b7a8-688af7d2b676,trace-86551232eef94fe4,span-346190ae,False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",v2,web
2025-04-16T02:38:08.842398,kong,dev,us-west,kong-us-west-8,be5a2e11-565a-4157-90e5-c914df5380e7,GET,/api/v1/push,page=5&per_page=10,94.239.13.30,8482,200,OK,26377,,notification-service,notification-service.internal,8084,205.47,route-notification-service-8e6f60,/api/v1/push,205.47,46.04,d2810aea-60a9-4ff2-af98-a8ee23487918,trace-6f4f45d3fd524d40,span-fe5dc995,False,python-requests/2.25.1,v2,web
2025-04-14T06:58:44.848397,custom-gateway,production,ap-south,custom-gateway-ap-south-1,4445c35e-9233-4c9c-84e8-9d3b777b6dcd,POST,/api/v1/payments/b9cf3c9a,,99.246.191.119,904,204,No Content,0,,payment-service,payment-service.internal,8083,104.54,route-payment-service-6c9379,/api/v1/payments/b9cf3c9a,104.54,27.2,d02c28db-d402-438b-977d-260022a7bdce,trace-5574f872ea6a47d2,span-13462bf3,False,PostmanRuntime/7.28.0,v1,desktop
2025-04-02T17:02:53.703398,kong,staging,us-west,kong-us-west-1,f1bd00d1-e0fb-45c1-b65c-f66085d55e7d,POST,/api/v1/cart,,103.63.17.235,9535,201,Resource created successfully,45125,,order-service,order-service.internal,8082,36.78,route-user-service-5cbf4a,/api/v1/users,36.78,20.02,71e2ddd4-73dc-470a-b5bf-9dd0f3265955,trace-ad0e47814d8f43e3,span-38633cc4,False,okhttp/4.9.1,v1,desktop
2025-04-13T06:43:25.827398,kong,production,us-west,kong-us-west-4,5edb0f80-6967-4d4c-9aa2-cf683f1f6918,PUT,/api/v1/metrics,,191.221.195.217,3652,201,Created,15115,,analytics-service,analytics-service.internal,8085,67.43,route-analytics-service-6efe84,/api/v1/metrics,67.43,20.52,8a17f6be-dde2-4fa2-bb32-d1156dca2e49,trace-898b178f7ba04bb6,span-c95d1a49,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",v1,api
2025-04-08T22:02:51.679400,aws-gateway,staging,ap-south,aws-gateway-ap-south-6,1a8bcfef-7023-4795-9a74-aebdde6a00a7,GET,/api/v1/products/search,,46.171.37.62,608,204,No Content,0,,product-service,product-service.internal,8081,238.69,route-product-service-01aee8,/api/v1/categories,238.69,4.39,a68e9909-b0e1-468d-9b00-79050724c67c,trace-427b8ad435394925,span-6b4acd8d,False,okhttp/4.9.1,v1,desktop
2025-03-26T23:11:51.896402,custom-gateway,test,ap-south,custom-gateway-ap-south-8,2f816c31-9999-43e4-98c7-62e1f994012f,PUT,/api/v1/payments,,238.111.195.243,6054,500,Unexpected error,977,Unhandled exception,payment-service,payment-service.internal,8083,446.79,route-payment-service-564c04,/api/v1/payments,446.79,43.92,64c7a290-559e-41f4-98bf-44281dbdadb6,trace-15d1155f18554e09,span-5f3dcace,True,python-requests/2.25.1,beta,api
2025-04-13T06:23:09.837397,custom-gateway,staging,eu-west,custom-gateway-eu-west-8,c3ebddcd-3b2a-4e1c-b470-8747cf9b865a,GET,/api/v1/wallet,page=5&per_page=50,35.33.230.78,916,201,Created,6762,,payment-service,payment-service.internal,8083,297.54,route-payment-service-525e32,/api/v1/wallet,297.54,42.48,1b6864f1-b45b-4d63-b2b5-bbf0699929d9,trace-59271966afab446e,span-ab1e8abe,False,curl/7.76.1,beta,api
2025-03-31T01:02:50.396396,custom-gateway,production,global,custom-gateway-global-1,ade69f30-3b20-4f6e-bf1a-515c289d3d48,GET,/api/v1/users/ecc14641,,247.12.39.108,742,201,Resource created successfully,6577,,user-service,user-service.internal,8080,14.29,route-user-service-fbe09f,/api/v1/users,14.29,16.68,ad442dfb-67ad-4041-8a0f-3016d2f1d22f,trace-a24ed8e37f3442a5,span-4e434b2a,False,Mozilla/5.0 (Android 10; Mobile; rv:88.0) Gecko/88.0 Firefox/88.0,v1,web
2025-03-28T15:02:54.101415,azure-gateway,production,eu-west,azure-gateway-eu-west-4,3ede34a6-1750-4b9a-a8a1-d3183ca6492a,POST,/api/v1/cart,,84.0.206.174,9650,201,Resource created successfully,29689,,order-service,order-service.internal,8082,187.05,route-order-service-151708,/api/v1/orders,187.05,1.8,71792b12-9451-4528-9388-647784951e4c,trace-977950d00c2448e7,span-6321ac3f,False,axios/0.21.1,v3,web
2025-03-28T15:02:57.135415,aws-gateway,production,us-east,aws-gateway-us-east-6,cc064559-82b5-4a32-9857-4f3994b6a66d,POST,/api/v1/payments,,124.6.100.170,7009,200,OK,32345,,payment-service,payment-service.internal,8083,294.3,route-payment-service-98bbf3,/api/v1/wallet,294.3,43.85,71792b12-9451-4528-9388-647784951e4c,trace-c588ac571661405b,span-90d7d175,False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",beta,ios
2025-03-21T19:03:44.834397,aws-gateway,staging,global,aws-gateway-global-4,c408e5ea-83bd-4448-85eb-b6e7f9c96374,OPTIONS,/api/v1/push,,189.95.240.147,8038,201,Created,29727,,notification-service,notification-service.internal,8084,234.33,route-notification-service-ada84b,/api/v1/push,234.33,28.1,ad59e9d6-0377-4201-a41e-5dbed04e461f,trace-148f3cea35f143f3,span-d79aae25,False,curl/7.76.1,beta,web
2025-03-23T09:02:55.755401,azure-gateway,dev,us-east,azure-gateway-us-east-2,ffeef437-18b6-4809-ac72-49ac208a149f,POST,/api/v1/payments,,31.116.192.156,2065,204,No Content,0,,payment-service,payment-service.internal,8083,301.38,route-analytics-service-aa13b3,/api/v1/reports,301.38,45.6,68500e14-f4b3-4195-a6b0-bd9ad48b65fa,trace-d0f6cad1de2c4053,span-60fc710f,False,Mozilla/5.0 (Android 10; Mobile; rv:88.0) Gecko/88.0 Firefox/88.0,v3,android
2025-04-09T17:02:49.301397,kong,test,us-east,kong-us-east-1,1ab90f54-887b-4615-a8ef-419dec94e27f,POST,/api/v1/auth,min_price=37&max_price=182,12.171.241.140,1614,502,Upstream connection error,832,Service integration error,user-service,user-service.internal,8080,567.15,route-product-service-d19e14,/api/v1/products/c1d6c277,567.15,42.42,328e4b65-23e9-46dc-9df3-4e6815d34bd2,trace-0e5d2eceff2a493a,span-3e37edfa,False,Mozilla/5.0 (Android 10; Mobile; rv:88.0) Gecko/88.0 Firefox/88.0,beta,android
2025-04-09T23:49:27.834397,kong,test,eu-west,kong-eu-west-2,62d6bcbf-9355-4557-aec7-624f1b5d1976,GET,/api/v1/emails,,18.161.254.125,5053,204,Success with no body,0,,notification-service,notification-service.internal,8084,214.09,route-notification-service-20b313,/api/v1/emails,214.09,26.13,a2b7cf01-9936-432f-a019-eb8eec45e536,trace-239a992ffae24335,span-f5b0e566,False,axios/0.21.1,v1,android
2025-03-23T14:43:53.868398,apigee,production,eu-west,apigee-eu-west-9,292386de-48ba-465c-93f8-253e04abab27,GET,/api/v1/notifications,,159.50.253.62,1384,201,Created,38750,,notification-service,notification-service.internal,8084,141.59,route-notification-service-ab8491,/api/v1/notifications,141.59,42.87,e0b4a5d0-c2bf-4398-a11a-30c4263edd7e,trace-7d34eaa42d77434b,span-258660de,False,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",v2,iot
2025-03-25T08:37:48.865399,aws-gateway,staging,global,aws-gateway-global-5,5dc56583-9f27-48a0-bf02-4ee07062badf,PUT,/api/v1/cart,,172.93.113.51,2111,201,Resource created successfully,28321,,order-service,order-service.internal,8082,340.0,route-order-service-d7a334,/api/v1/cart,340.0,20.75,f1b5e486-5929-4cd5-97c1-42dda8b99744,trace-9eea767696f8424c,span-2beba497,False,python-requests/2.25.1,v2,web
2025-04-06T05:02:51.852398,custom-gateway,production,global,custom-gateway-global-5,cdc0ec9c-8ecd-4627-b054-fd64427ae7a7,GET,/api/v1/products/search,,27.3.138.185,7319,204,Success with no body,0,,product-service,product-service.internal,8081,63.44,route-notification-service-d86ab5,/api/v1/push,63.44,19.4,797e0ce9-dff3-40db-90f3-344c6831c493,trace-e07fbf8bf58a487e,span-db1f2750,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",beta,unknown
2025-03-25T05:02:52.342397,custom-gateway,staging,us-east,custom-gateway-us-east-6,0a89b998-50cb-4da7-8e3a-b45ef0ddbdf9,GET,/api/v1/products/search,page=5&per_page=20,125.94.25.187,3636,200,OK,36920,,product-service,product-service.internal,8081,29.8,route-user-service-607c2f,/api/v1/users,29.8,49.42,ef6ba265-5046-42e6-b77d-c1529b8bf509,trace-e4a9b4309d9b461c,span-833f1560,False,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",v3,iot
2025-04-03T17:02:50.566401,kong,staging,ap-south,kong-ap-south-2,9edde504-eb03-404c-82ad-ddec72da2d63,POST,/api/v1/cart,,250.251.177.142,2002,204,Success with no body,0,,order-service,order-service.internal,8082,132.78,route-user-service-212432,/api/v1/users/270e1b7e,132.78,21.02,55a9faef-5d9c-4f5c-914e-b74565561dfa,trace-c1bdd676c037400e,span-3fbe1b80,False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",v2,desktop
2025-04-01T15:44:07.876398,aws-gateway,production,global,aws-gateway-global-4,3ddd65d3-86a4-4bc4-b085-b2e9e889ba62,OPTIONS,/api/v1/cart,,160.60.103.255,3493,201,Resource created successfully,15391,,order-service,order-service.internal,8082,209.22,route-order-service-3ce768,/api/v1/cart,209.22,15.96,c188c262-7b05-44bb-8ad6-b8c1b55d2ad5,trace-a5d40c06d4ab4516,span-bc4b399f,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",beta,android
2025-04-11T05:23:24.885397,aws-gateway,test,us-west,aws-gateway-us-west-1,ff43cb7e-0b82-4947-b613-214452c03521,GET,/api/v1/users/search,page=6&limit=100,145.189.79.48,4228,201,Resource created successfully,5440,,user-service,user-service.internal,8080,253.37,route-user-service-0682a0,/api/v1/users/search,253.37,26.81,aad78934-5472-4def-a949-e1dd62567ba9,trace-03a3b055d19c4aa7,span-16453a8e,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",v1,ios
2025-03-29T00:54:09.875399,custom-gateway,dev,global,custom-gateway-global-10,3e24003d-8099-4105-aaa9-079f48fd2502,GET,/api/v1/events,,160.32.114.217,5427,200,OK,42233,,analytics-service,analytics-service.internal,8085,81.06,route-analytics-service-a32f65,/api/v1/events,81.06,23.65,56e5d10b-ebbb-4f61-9380-a6d2c8cd7ee4,trace-dd6ba9248bcb4d7e,span-fb7cff51,False,PostmanRuntime/7.28.0,v3,api
2025-03-24T15:47:33.845398,kong,production,ap-south,kong-ap-south-6,32fe5166-827f-451b-b90b-2c04a39ef367,GET,/api/v1/metrics,,93.130.46.58,2419,201,Resource created successfully,3774,,analytics-service,analytics-service.internal,8085,221.26,route-analytics-service-c614b5,/api/v1/metrics,221.26,17.82,aef13387-1e66-400f-9e12-fbfe70431b0e,trace-87e34e2c539b494d,span-799df20b,False,PostmanRuntime/7.28.0,v3,unknown
2025-04-13T16:35:24.884398,aws-gateway,dev,us-west,aws-gateway-us-west-3,b70783a9-5a55-42a2-961a-57ff0d5ac530,GET,/api/v1/users/search,q=blue&page=10&limit=50,216.224.113.59,2815,500,Unexpected error,665,Database error,user-service,user-service.internal,8080,1506.03,route-user-service-25d9b2,/api/v1/users/search,1506.03,27.54,cbc209da-44e8-4e53-b13c-03c53927c42d,trace-a1c772408af34344,span-141c9c06,False,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",v1,unknown
2025-04-13T16:02:51.384397,custom-gateway,dev,eu-west,custom-gateway-eu-west-8,f99cc25f-00f5-4b6d-9204-badaff64d946,GET,/api/v1/users/d5b5a732,,68.39.5.114,532,204,No Content,0,,user-service,user-service.internal,8080,77.99,route-product-service-01b9e5,/api/v1/products/b476d490,77.99,27.15,53b06519-c203-4104-a93a-19eae0f125d5,trace-87ac0e548a934f8d,span-443150d4,False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",v3,ios
2025-03-20T10:00:16.838398,custom-gateway,staging,us-east,custom-gateway-us-east-8,c9a0c6f0-2e49-4824-81c1-5bae9f0496a7,POST,/api/v1/products/0edf5d1d,,10.236.206.199,9546,200,OK,38730,,product-service,product-service.internal,8081,285.15,route-product-service-dad93a,/api/v1/products/0edf5d1d,285.15,28.57,a0b6ce8a-87ae-4cef-b3b4-f802fa5250dd,trace-d5455679a11d480c,span-f1055dd9,False,python-requests/2.25.1,v1,android
2025-04-03T06:55:56.840398,apigee,dev,eu-west,apigee-eu-west-6,66e8e4f6-d995-4699-a970-2a33712deaed,DELETE,/api/v1/dashboards,,227.234.45.127,960,200,OK,45824,,analytics-service,analytics-service.internal,8085,265.21,route-analytics-service-4b0c47,/api/v1/dashboards,265.21,21.39,44fa8d7b-c190-44a6-a3d8-0cc0375e7651,trace-0a341c4557b04699,span-72b5f0ba,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",beta,android
2025-03-29T20:25:09.868398,azure-gateway,dev,us-east,azure-gateway-us-east-1,2e952846-3197-400c-ac94-9b09b7005f15,POST,/api/v1/reports,,173.232.16.132,7364,200,Success,7255,,analytics-service,analytics-service.internal,8085,322.94,route-analytics-service-f18911,/api/v1/reports,322.94,49.45,37e07bef-57e7-4e54-a688-ee377d7d7997,trace-3a13bc909f704d15,span-3009e70e,False,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",beta,ios
2025-03-31T00:18:18.828397,azure-gateway,test,us-east,azure-gateway-us-east-2,28f7b545-50d1-4dc2-992f-121d392ce2de,DELETE,/api/v1/orders/433e8bf6,,94.120.31.215,2939,201,Resource created successfully,23850,,order-service,order-service.internal,8082,376.06,route-order-service-4cf644,/api/v1/orders/433e8bf6,376.06,35.69,6540426c-5472-4d99-b6ed-785d3a2e14c2,trace-8409586062424dc5,span-38cc54ec,False,python-requests/2.25.1,beta,android
2025-04-15T11:22:34.882397,custom-gateway,production,us-west,custom-gateway-us-west-9,49fcbe98-7ba7-4ecd-b6bd-b9c60d5e6e81,GET,/api/v1/users/search,q=pay&page=4&limit=20,52.211.135.221,6108,201,Created,47959,,user-service,user-service.internal,8080,533.49,route-user-service-f199d7,/api/v1/users/search,533.49,21.46,d3cd2403-636b-4f5b-8878-d70cf131b937,trace-1cd5c096d9d740ee,span-3de93e57,False,PostmanRuntime/7.28.0,beta,api
2025-04-15T06:02:49.170398,azure-gateway,staging,ap-south,azure-gateway-ap-south-8,ef0c89ae-1818-492c-addf-6d5db4a5baa0,POST,/api/v1/auth,,246.23.206.38,4140,200,OK,11087,,user-service,user-service.internal,8080,114.83,route-user-service-0123a5,/api/v1/users/24b04dc1,114.83,23.85,8f52994f-a96f-46f7-b345-62c12c60566d,trace-137958113ba24785,span-82936a96,False,axios/0.21.1,v1,web
2025-04-15T06:02:50.987398,apigee,dev,us-east,apigee-us-east-8,2fd11452-2cdc-4ef2-95e9-3be30464b33d,GET,/api/v1/users/922b571f,,235.110.128.61,3429,201,Resource created successfully,28372,,user-service,user-service.internal,8080,207.74,route-analytics-service-d32825,/api/v1/reports,207.74,4.24,8f52994f-a96f-46f7-b345-62c12c60566d,trace-5338e80c8c16459e,span-79949615,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",v2,api
2025-03-28T04:29:16.830397,apigee,production,eu-west,apigee-eu-west-3,a46193ed-6f22-4b42-9842-55c21d684312,POST,/api/v1/products,,154.54.209.236,616,200,OK,29816,,product-service,product-service.internal,8081,208.37,route-product-service-f79703,/api/v1/products,208.37,41.75,d305314a-0dbc-4d2e-824b-33f0f9b64677,trace-777523e96bbb41d2,span-31d49777,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",beta,api
2025-04-06T08:02:49.243397,kong,dev,us-west,kong-us-west-10,83b91b0d-12b8-4690-8873-578503c266ee,POST,/api/v1/auth,page=10&limit=100,191.215.157.95,3787,200,Success,14891,,user-service,user-service.internal,8080,8553.21,route-user-service-a69040,/api/v1/users/search,8553.21,9.89,e60921b6-6c8d-416e-a025-e6d3ee519bf9,trace-c91d9f73980f46b0,span-514ad790,True,Mozilla/5.0 (Android 10; Mobile; rv:88.0) Gecko/88.0 Firefox/88.0,v1,desktop
2025-03-25T18:02:55.292398,custom-gateway,production,us-west,custom-gateway-us-west-8,baef9111-c52f-4445-b2f6-1d44502497a3,POST,/api/v1/payments,,18.151.106.69,4901,200,Success,45228,,payment-service,payment-service.internal,8083,480.21,route-product-service-83d20b,/api/v1/products,480.21,15.97,133e6a73-8c8e-4da0-872b-4c39c8f22701,trace-b6a4f1599f7f4c75,span-56f3aea6,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",v1,web
2025-04-01T14:02:51.063397,custom-gateway,production,us-east,custom-gateway-us-east-5,030112e5-4c9b-4ce8-ac9e-81180f77273e,GET,/api/v1/users/e59324be,,164.124.37.231,9495,201,Created,2930,,user-service,user-service.internal,8080,255.69,route-order-service-af8baf,/api/v1/orders/5d6e5faa,255.69,43.66,860edef1-cc56-40c9-9c98-77c9aefdf85d,trace-98497d55da5f4539,span-3e5e9986,False,curl/7.76.1,beta,unknown
2025-03-29T06:23:01.828397,kong,staging,us-west,kong-us-west-5,ff776608-30a2-409f-88c7-3e5a1b776c34,POST,/api/v1/metrics,,19.55.115.158,3683,204,No Content,0,,analytics-service,analytics-service.internal,8085,404.52,route-analytics-service-b8fc47,/api/v1/metrics,404.52,41.5,8d4e9e36-ddec-4279-82ce-49a8ea6cf4b1,trace-98c1e677e5934d0e,span-1d031edc,False,python-requests/2.25.1,v1,android
2025-04-07T08:12:12.847397,aws-gateway,dev,ap-south,aws-gateway-ap-south-10,70c40002-4424-4e96-b72a-5270be25e411,OPTIONS,/api/v1/products,,73.108.192.58,8640,500,Internal Server Error,285,Memory overflow,product-service,product-service.internal,8081,1119.42,route-product-service-0bc9f0,/api/v1/products,1119.42,49.22,fd2de374-1772-48fe-b57f-6159d578314d,trace-67ca862d174b4427,span-7c22675c,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",v3,unknown
2025-04-06T01:02:49.529397,azure-gateway,production,us-west,azure-gateway-us-west-5,26525e40-2759-4b45-a79a-a9ce83df4342,POST,/api/v1/auth,,59.187.51.254,8962,204,No Content,0,,user-service,user-service.internal,8080,55.43,route-payment-service-a545c0,/api/v1/refunds,55.43,14.3,474eea9a-0b22-46e4-a3fd-50e6908ba1db,trace-118be8a385ef4bf4,span-46081145,False,curl/7.76.1,v3,ios
2025-04-15T09:02:52.246411,aws-gateway,production,us-west,aws-gateway-us-west-7,9a034b02-3594-4421-8761-a9625b274da2,GET,/api/v1/products/search,,14.180.150.206,8561,201,Created,45932,,product-service,product-service.internal,8081,480.62,route-payment-service-bfd451,/api/v1/payments/16f6c2f0,480.62,23.23,bb849117-0474-4036-9f91-291fe7c0d35b,trace-0f8cf9b785d942c2,span-d714760d,False,PostmanRuntime/7.28.0,v3,web
2025-04-02T22:02:52.133396,kong,dev,us-east,kong-us-east-8,17728343-71c3-47bc-92de-16219efd98d3,GET,/api/v1/products/search,,167.98.50.156,4391,200,Success,6283,,product-service,product-service.internal,8081,391.5,route-payment-service-5975fb,/api/v1/payments,391.5,5.22,65086312-3206-44c8-9c4c-5fd3b39ad361,trace-8114d1e33c72484a,span-973f0394,False,okhttp/4.9.1,v2,desktop
2025-04-08T07:02:54.560402,azure-gateway,production,global,azure-gateway-global-10,d8d0d11f-b58e-4579-b105-7455fa554841,POST,/api/v1/checkout,,187.61.197.28,3597,204,Success with no body,0,,order-service,order-service.internal,8082,50.03,route-user-service-a1545d,/api/v1/auth,50.03,14.48,61589eff-7949-4f54-979a-ef84f9b62224,trace-ce7cdf12f4f14e81,span-1ef4d0ca,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",v3,iot
2025-03-26T01:02:51.044397,custom-gateway,staging,us-west,custom-gateway-us-west-2,56c1c48b-1be5-402f-b89b-ae2823f3bd76,GET,/api/v1/products/search,,192.42.201.235,9985,200,OK,20966,,product-service,product-service.internal,8081,246.36,route-notification-service-e53fbd,/api/v1/emails,246.36,42.53,e575fe88-1ca4-460a-8855-229a89894908,trace-420a5d6412164d88,span-94327ce0,False,Mozilla/5.0 (Android 10; Mobile; rv:88.0) Gecko/88.0 Firefox/88.0,v1,api
2025-03-20T23:02:50.717397,custom-gateway,production,eu-west,custom-gateway-eu-west-3,a0c0d827-1ce1-4b62-a243-86a05fc3dec0,POST,/api/v1/cart,page=4&per_page=50,136.224.103.3,4428,204,No Content,0,,order-service,order-service.internal,8082,276.6,route-product-service-74619e,/api/v1/categories,276.6,16.57,a3ffb5c3-c75e-4257-b4e1-439c76836415,trace-b1fb4488d84f4bf0,span-44145c84,False,okhttp/4.9.1,v1,android
2025-04-09T14:02:51.735401,apigee,dev,global,apigee-global-5,6b59de60-4213-4cf7-ade3-a6f49afd894e,GET,/api/v1/users/7e81cede,,106.238.189.32,1739,503,Service Unavailable,372,Service overloaded,user-service,user-service.internal,8080,19110.29,route-notification-service-0258c9,/api/v1/notifications,19110.29,1.77,041f172c-22c5-4bab-bedd-8c14085084d6,trace-835f67896585467b,span-a09404d2,True,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",beta,desktop
